Timestamp,Temperature (deg C),Relative Humidity (%),Wind Speed (km/h),Rain (mm),Snowfall (cm),Cloud Cover (%)
2022-01-01T00:00,1.3,54,20.8,0.0,0.0,100
2022-01-01T01:00,-0.4,58,23.0,0.0,0.0,81
2022-01-01T02:00,-1.4,61,25.0,0.0,0.0,91
2022-01-01T03:00,-2.3,67,23.2,0.0,0.0,91
2022-01-01T04:00,-3.2,68,24.5,0.0,0.0,94
2022-01-01T05:00,-3.9,66,23.2,0.0,0.0,100
2022-01-01T06:00,-4.8,71,23.4,0.0,0.07,100
2022-01-01T07:00,-8.5,73,21.7,0.1,0.14,100
2022-01-01T08:00,-9.1,72,28.0,0.0,0.35,100
2022-01-01T09:00,-9.4,69,29.4,0.0,0.0,100
2022-01-01T10:00,-9.8,64,28.2,0.0,0.0,100
2022-01-01T11:00,-9.5,59,23.9,0.0,0.0,88
2022-01-01T12:00,-7.9,52,26.4,0.0,0.0,70
2022-01-01T13:00,-7.1,47,29.4,0.0,0.0,74
2022-01-01T14:00,-7.1,46,32.6,0.0,0.0,100
2022-01-01T15:00,-7.2,44,32.0,0.0,0.0,100
2022-01-01T16:00,-7.9,45,31.7,0.0,0.0,100
2022-01-01T17:00,-8.7,48,30.6,0.0,0.0,100
2022-01-01T18:00,-9.5,51,31.0,0.0,0.0,100
2022-01-01T19:00,-12.3,60,30.5,0.0,0.0,100
2022-01-01T20:00,-11.4,58,28.0,0.0,0.07,100
2022-01-01T21:00,-11.0,60,29.3,0.0,0.14,100
2022-01-01T22:00,-10.8,60,28.5,0.0,0.07,100
2022-01-01T23:00,-10.6,60,26.1,0.0,0.0,100
2022-01-02T00:00,-10.3,59,25.2,0.0,0.0,100
2022-01-02T01:00,-10.3,61,25.3,0.0,0.07,100
2022-01-02T02:00,-10.2,62,21.4,0.0,0.0,5
2022-01-02T03:00,-10.4,64,18.4,0.0,0.0,23
2022-01-02T04:00,-10.4,64,16.4,0.0,0.0,35
2022-01-02T05:00,-10.2,62,16.3,0.0,0.0,0
2022-01-02T06:00,-10.2,63,12.7,0.0,0.0,0
2022-01-02T07:00,-11.2,69,10.5,0.0,0.0,0
2022-01-02T08:00,-11.5,72,10.6,0.0,0.0,0
2022-01-02T09:00,-11.5,73,9.7,0.0,0.0,0
2022-01-02T10:00,-9.4,62,12.6,0.0,0.0,0
2022-01-02T11:00,-6.3,50,13.4,0.0,0.0,0
2022-01-02T12:00,-3.4,41,14.3,0.0,0.0,0
2022-01-02T13:00,-0.8,33,13.5,0.0,0.0,0
